Address,value
22603660326,4000000
22606663529,5000000
22603659926,8000000
22705667714,3000000
22709672626,2500000
22703666524,7000000
22703666522,3000000
22804681521,2500000
22804681526,3000000
22803680320,1000000
22801677923,2000000
22802678729,4000000
22804681920,3000000
22804681926,3000000
22804681929,3000000
22911699222,3000000
22901689626,1000000
22904692820,1000000
22911699620,2500000
22903692014,3200000
22903692023,2200000
22903692029,2800000
23002704216,8000000
23006709417,22000000
23006709420,6000000
23002704213,5000000
23006708213,8000000
23002702223,3000000
23006709829,7000000
23006709020,8000000
23003707020,4000000
23001700623,7000000
23003706626,3500000
23003707023,2000000
23003707029,1500000
23002704226,2000000
20009393020,1100000
20006389432,5000000
20001384621,10000000
20001384632,9000000
20102398826,5000000
20205408729,12000000
20208410329,5000000
20208410326,6000000
20210410729,6000000
20205408326,25000000
20206409126,5000000
20510448323,1700000
20503442320,3500000
20513450120,5000000
20502441129,3000000
20502441120,3000000
20502441126,4000000
20511448729,3500000
20503442732,5000000
20402429835,5000000
20404431425,5000000
20407433429,4000000
20407433420,6000000
20407433435,3500000
20410435819,5500000
20410435823,7500000
20401428635,7000000
20407433021,6000000
20410435426,4000000
20410435432,6000000
20406432629,3000000
20406432623,4500000
20511448726,2000000
20617461620,3000000
20617461627,2000000
20604453219,2000000
20608455626,3000000
20615460035,4000000
20604453627,5000000
20621462032,2000000
20608456026,2000000
20710468920,3000000
20711470129,3000000
20712470523,6000000
20724474935,10000000
20712470529,6000000
20716473329,3800000
20706466128,1500000
20707466929,8000000
20720474532,5900000
20715472935,2500000
20705465726,6000000
20705465326,4000000
20705465323,3500000
20705465335,4000000
20712470535,5000000
20808483122,6000000
20813485920,4000000
20804479935,8500000
20804479932,8000000
20813485520,4500000
20801477935,4000000
20803479132,2500000
20818487935,12000000
20806481523,12000000
20808483129,9000000
20916495421,3300000
20916496629,5000000
20916495435,3000000
20916496223,1000000
20927502220,4000000
20932501832,6000000
20917497426,5000000
21009508224,2800000
21009508228,2500000
21009508232,3500000
21009508225,3500000
21009508235,3500000
21008507435,5000000
21010509019,6000000
21008507835,2500000
21008507829,3000000
21014511032,5000000
21002505029,8000000
21110523129,5000000
20916495430,5000000
21110523529,2000000
21204530424,1500000
21206532329,1500000
21209533729,2700000
21307543132,3000000
21303537932,4500000
21302537132,5000000
21304539532,4000000
21304539526,5000000
21402546735,4000000
21407551535,3500000
21407551935,3000000
21409553532,2000000
21405549926,3500000
21409553535,3000000
21501554035,4000000
21503556823,2000000
21501554429,2000000
21501554435,5000000
21506559232,1000000
21504558020,3000000
21509562026,3000000
21605568329,3500000
21605568327,3500000
21701574235,4000000
21704579026,1500000
21704579035,2000000
21702575832,3000000
21706580223,3000000
21701573435,8000000
21701573826,1100000
21704578235,3000000
21701574626,4500000
21701574632,6000000
21701574635,4200000
21704578629,3000000
21704579029,3500000
21706580220,4000000
21706580632,2000000
21707581426,2000000
21802583619,5000000
21808589332,20000000
21807588532,5000000
21806587629,15000000
21804586828,3000000
21810590925,5000000
21810590924,8000000
21809590120,4000000
21802584025,4000000
21801582835,5500000
21801582820,4000000
21809590129,8000000
21806588029,5000000
21809589735,8500000
21808589335,5000000
21804586430,4500000
21806587628,6500000
22007607425,6000000
22007607426,3500000
22004605028,9000000
22004605026,4000000
22003603435,300000
22002602219,2000000
22001600619,7000000
22003603835,3250000
22107616932,2500000
22105614935,6500000
22111619823,3500000
22105614923,7000000
22106615723,7000000
22105613735,10000000
22105614529,6000000
22109618923,8000000
22105614135,14500000
22105613726,2000000
22212631126,3000000
22303632925,12500000
22317638221,7000000
22319639021,4000000
22319639035,3000000
22309634932,3500000
22312636135,7000000
22306633729,1000000
22306633721,1500000
22303632530,5000000
22303632532,3500000
22321639432,4000000
22312636528,2000000
22301631635,3000000
22302632021,4500000
22302632027,5000000
22302632030,5000000
22317638632,2000000
22303632935,15000000
22303633335,1000000
22313636920,6500000
22313637321,500000
22313637332,3500000
22317638635,2000000
22301631623,6000000
22403642123,2000000
22406645726,2600000
22406645720,2600000
22406645723,2600000
22406645729,2600000
22405644529,3000000
22501654128,6000000
22501651723,5000000
22501651735,7000000
22501650526,5000000
22501654525,6000000
22501651323,5000000
22501651325,3000000
22501651335,2000000
22601655223,3500000
22710673520,5000000
22712674735,2000000
22705667935,5000000
22806685632,2000000
22802680035,2000000
22903691327,1000000
22902690123,2000000
22911699735,5000000
22902690523,1200000
23002703129,3500000
23002702327,3000000
23002702726,4500000
23006709532,4500000
23005707122,4500000
23001700735,10000000
23001700723,25000000
23002704729,4000000
23006708329,20000000
23003706719,7500000
23006708320,8500000
23001700323,30000000
20004387532,4000000
20005388729,6000000
20003386727,10500000
20004387921,4500000
20009393132,8500000
20012395926,3000000
20103398920,6000000
20103398929,7000000
20103398928,12000000
20113404823,5000000
20201406023,12000000
20215412026,3400000
20215411620,1000000
20321425626,4000000
20306419235,3500000
20404431526,5000000
20410435529,1800000
20407433526,4000000
20407433532,12000000
20409435135,7000000
20407433529,8000000
20627463332,3000000
20615459732,3500000
20602452135,4000000
20721474635,2500000
20707467426,8500000
20707467429,7000000
20715472629,4000000
20715472635,5000000
20711469821,2000000
20707467432,3000000
20707467423,800000
20707466635,2000000
20712470622,5000000
20808483232,5000000
20808483220,5000000
20808483226,5000000
20808482829,5000000
20823490032,7000000
20928492735,1000000
20928492720,3000000
20929501126,3000000
20933503124,2000000
20917497126,2000000
21015511919,4000000
21015511927,6000000
21019513126,4000000
21115526435,10000000
21103518032,2500000
21301535630,700000
21302536832,5000000
21302536828,5000000
21306542030,2500000
21306542035,3000000
21307543232,4000000
21307543223,1000000
21304539629,10000000
21404547623,2000000
21405549632,2000000
21404548435,4000000
21403547226,3000000
21403547223,3000000
21504557732,1000000
21502555320,5000000
21502555735,7000000
21508560520,5000000
21505558932,3000000
21604567226,3000000
21601564432,3000000
21702575926,2500000
21701573526,3800000
21701574332,7000000
21701573920,8000000
21701574326,5000000
21703577529,2000000
21701573923,3000000
21702576320,3000000
21701573529,9000000
21701573535,6000000
21701573926,8000000
21701573935,6000000
21702576335,2000000
21704577923,3000000
21810590621,10000000
21810590632,12000000
21810591426,10000000
21802583726,6000000
21803585323,7000000
21803585329,7500000
21803585326,5000000
21803585332,10000000
21809589835,25000000
21804586935,3000000
21806587726,5000000
21807588626,10000000
21806587729,8000000
21805587335,2000000
22001600724,4000000
22006606323,5000000
22003603935,15000000
22004605123,3000000
22004605121,5000000
22105615032,10000000
22105615026,10000000
22105615029,7000000
22105615023,6500000
22103611819,6000000
22105614220,200000
22107616232,2500000
22111619532,5000000
22101609432,5000000
22102610229,8000000
22105614632,7000000
22105614635,8000000
22101609420,2300000
22203622032,4500000
22211630429,3500000
22202620429,6000000
22210629235,10000000
22205624032,7000000
22209628826,4000000
22204623229,7000000
22303633019,8500000
22303633026,25000000
22310635429,5000000
22310635435,10000000
22303633035,11000000
22319639122,5000000
22306634220,7000000
22317638335,3000000
22313637029,2000000
22312636220,4000000
22319638724,12000000
22319638726,2000000
22321639523,5500000
22321639526,1500000
22303633435,5000000
22309634620,6500000
22309634623,10000000
22309634629,10000000
22309634632,8000000
22317638324,3000000
22303633428,5000000
22301631722,3500000
22301631723,5000000
22301631732,5000000
22301631735,3000000
22309635023,7000000
22319638721,4000000
22401639832,6000000
22403642232,2000000
22407646220,4000000
22404643035,4500000
22501650635,15000000
22501650628,4000000
22501652227,7000000
22501651429,2800000
22605662532,1000000
22708671235,4000000
22707670429,6000000
22701665129,8000000
22802678932,7000000
22802678920,7000000
22802678926,4500000
22802679720,5000000
22802679726,4500000
22802679735,1500000
22802679723,6000000
22802678526,3000000
22911699029,3700000
23006708432,5000000
23006708820,36000000
22901689435,200000
22901689427,2500000
22902690624,2000000
22905694232,2500000
22905694229,1800000
22905694223,2000000
23006708422,5000000
23006708421,20000000
23003705628,5000000
23003705623,5000000
23003705620,4000000
23003705632,6000000
23003705626,3500000
23003706420,5000000
23003705635,5000000
23002702022,10000000
23005707226,4500000
23002702429,5000000
23002702419,4000000
23003706019,7000000
23006709235,15000000
23006708032,10000000
23006708026,13000000
23003706424,8000000
20011394835,2000000
20004387625,5000000
20010393624,3500000
20009392830,1000000
20001385635,3500000
20013398025,500000
20012396835,5000000
20006390023,500000
20006389622,8000000
20221414535,3500000
20221414529,5000000
20210410923,8000000
20225415723,4000000
20225415726,4500000
20220413732,5000000
20207409720,5000000
20220413723,8000000
20210410523,8000000
20303418135,5500000
20303418129,8000000
20314422919,3600000
20314423321,3600000
20303417324,7000000
20403430826,5000000
20410435622,3500000
20407433619,6000000
20407433620,5000000
20407433626,10000000
20407433629,8000000
20416438828,8000000
20404431232,3000000
20406432832,3000000
20509446920,6000000
20505444632,5000000
20503442923,3000000
20501440124,4000000
20503442521,3000000
20503442920,3500000
20601451422,3000000
20610457026,4000000
20603453026,8000000
20603453022,3500000
20602452227,2000000
20602452235,5000000
20602452224,5000000
20615459832,5000000
20615459826,4500000
20615459825,3000000
20604453435,5000000
20619461022,2500000
20710469121,5000000
20714472320,3000000
20714472322,2500000
20715472732,2500000
20728476729,5000000
20721474732,5000000
20706466329,10000000
20706466335,7000000
20703464326,5000000
20707467126,8000000
20707467135,7000000
20701473535,10000000
20704465120,7000000
20715472729,7000000
20808482932,8000000
20808483320,7500000
20808483335,4000000
20820489322,8000000
20803479732,4000000
20823489732,8000000
20823489727,7000000
20823489720,2500000
20917496826,7000000
20916495226,750000
20916495232,5000000
20914494428,12000000
20916495626,4000000
20916496026,12500000
20916496429,4500000
21011509620,4000000
21022514429,5000000
21014510832,6000000
21004515235,4500000
21018512430,7000000
21110523335,2000000
21105519320,15000000
21105519332,5000000
21101516529,7000000
21204530732,5000000
21401545732,2000000
21403547323,3500000
21401545735,7000000
21404548529,4000000
21605568520,3000000
21602564920,3000000
21608570932,5000000
21703576823,4800000
21703576835,5000000
21702575223,3500000
21701572825,2500000
21701574023,5000000
21701573220,4500000
21701574026,1000000
21701574420,6000000
21701574423,8500000
21704578823,4000000
21704578829,3000000
21810590735,20000000
21810590722,2000000
21809589932,15000000
21807588723,13000000
21801582635,5500000
21802583832,7000000
21808589135,4500000
21807588232,9000000
21801582632,5500000
21904595219,2000000
21909599235,5000000
21908598021,3000000
22001600426,7000000
22001600423,5000000
22003603235,2500000
22004604821,5000000
22003604035,10000000
22003603623,6000000
22003603632,5000000
22003603621,10000000
22007606832,7000000
22003603227,9000000
22103610732,10000000
22105613920,10000000
22105613929,3000000
22111619223,3500000
22109618319,10000000
22106615532,15000000
22106615535,8000000
22204623335,2500000
22205624532,3000000
22303632735,16000000
22303633520,10000000
22319638820,7000000
22320632320,12000000
22320632332,20000000
22303632719,3500000
22303632726,9000000
22303632729,3500000
22310635520,20000000
22310635527,15000000
22309634732,10000000
22313637120,7000000
22317638026,3000000
22317638029,14000000
22309635123,6000000
22303633122,5000000
22303633129,15000000
22312635935,10000000
22320632324,5000000
22321639220,2500000
22321639625,6000000
22321639635,7500000
22303633532,14000000
22406645123,5000000
22401639935,3000000
22501650721,3500000
22501648326,5000000
22501651135,5000000
22501652319,7000000
22605662635,8000000
22601655820,6000000
22711674123,5000000
22709672132,1000000
22706670129,6000000
22707670532,4000000
22802679422,2500000
22901688330,6000000
22904693126,2000000
22907695929,2000000
22906695135,1500000
22905693920,1500000
22905694735,1200000
22911699535,2000000
22909697532,1500000
23003706925,6000000
23001700129,6500000
23001700126,4500000
23006708529,22000000
23006709735,6000000
23002704122,10000000
23006708127,20000000
23006708923,7000000
23006708932,20000000
23003705326,3500000
23003706535,25000000
23003706532,5000000
23002704124,7000000
23005707327,7000000
23001700530,15000000
23005707321,2000000
20010394126,4000000
20007391332,5000000
20012396530,3000000
20001385335,12000000
20001385735,15000000
20007390922,5000000
20006389729,500000
20013397732,7000000
20114405032,10000000
20108402222,7000000
20111403522,10000000
20107401832,4000000
20105400532,10000000
20225415826,14500000
20204407829,12000000
20215411835,15000000
20207409420,7000000
20207409432,8000000
20207409435,6000000
20224415420,10000000
20312421820,4200000
20417439322,7000000
20416438928,7000000
20409434935,8000000
20406432528,3500000
20405431721,10000000
20403430129,8000000
20503443025,10000000
20507445835,7000000
20501440224,4200000
20514450823,4000000
20624462335,3800000
20614459532,8000000
20614459528,8000000
20607455132,2500000
20603452729,5000000
20602451920,3500000
20624462332,3500000
20625462723,3000000
20710468829,3500000
20702464035,8000000
20728476429,1000000
20712471228,3000000
20716473228,15000000
20710468826,4000000
20727476032,15000000
20729477220,5000000
20712470835,6500000
20707467230,5000000
20707467235,12000000
20709468420,16000000
20716473232,4000000
20712471235,1500000
20721474829,4500000
20801477420,6000000
20801477429,6000000
20801477435,5000000
20806481424,9000000
20801477827,4000000
20801477835,5000000
20915494926,3500000
20916495729,4000000
20918497728,3500000
20920499322,2500000
20920499332,2500000
20907492523,4000000
20916496129,6000000
20916496135,10000000
20916496120,7000000
20916496122,5000000
20932501723,14000000
21002505330,8600000
21008507735,10000000
21104519020,1500000
21105519429,2000000
21201528532,2000000
21205531223,2300000
21306541821,4000000
21309545032,7000000
21403547035,4500000
21406551029,5000000
21406551023,3000000
21405549820,3000000
21505558726,5000000
21503556326,3000000
21503556320,4000000
21505558732,4000000
21505558729,5000000
21507560323,5000000
21507560335,5000000
21503556732,3000000
21605568620,4500000
21604567426,3000000
21708581732,400000
21701574129,10000000
21702575725,5000000
21701573726,6000000
21701573729,8000000
21701573720,20000000
21701574123,12000000
21701574132,7000000
21702576535,500000
21704578120,4500000
21704578926,3000000
21702575332,5000000
21706580126,5000000
21708581735,3000000
21803585930,5000000
21803585932,5000000
21807588825,9000000
21807588823,10000000
21807588832,11000000
21809590435,5000000
21809590419,3000000
21809590022,8000000
21808589235,3500000
21904594925,2500000
21901591732,6500000
21903593722,2000000
22003603732,15000000
22003603727,6500000
22002601723,1000000
22002601732,10000000
22001600529,5000000
22007607732,40000000
22007606935,1000000
22004604928,10000000
22003602520,4000000
22003602530,3500000
22105613635,5000000
22105614023,9000000
22105614824,5500000
22105614826,20000000
22105614030,13000000
22207627026,5000000
22204623423,5000000
22312636429,20000000
22312636432,6000000
22312636435,15000000
22309635229,10000000
22313637229,12000000
22313637235,3000000
22309634835,3000000
22301631523,7000000
22301631526,1500000
22320632435,10000000
22301631520,10000000
22303633629,9000000
22302631920,45000000
22319638923,11000000
22319638932,2500000
22310635629,3000000
22317638132,3300000
22321639332,1000000
22313637224,5000000
22320632426,5500000
22303633619,15000000
22309634829,8000000
22310635632,4000000
22310635635,4000000
22406644820,6000000
22501650820,4000000
22501649632,10000000
22501653625,4200000
22603659930,16000000
22606663529,8000000
22601655127,2000000
22603660332,3000000
22605662721,4000000
22605662735,4000000
22709672626,2500000
22703666535,3000000
22704666935,3000000
22704666932,1000000
22801677932,1000000
22801677926,2000000
22802678335,3000000
22803680320,1000000
22808686735,1000000
22904692820,2500000
22911699222,2000000
22901689626,4000000
22901689235,4500000
23001700235,25000000
23001700635,5000000
23001700629,7500000
23003706223,6000000
23006709432,30000000
23002703020,5000000
23003706632,4000000
23002702227,3000000
23001700232,2000000
23002701821,30000000
23006708222,20000000
23006708229,8000000
23006709421,34000000
23002702235,1200000
23002702635,5000000
23002703824,5000000
23003706229,6000000
23003706625,5000000
23003706635,7000000
20001384229,7000000
20006389433,10000000
20010393830,3000000
20012396634,4500000
20102398830,7000000
20205408729,15000000
20206409126,8000000
20210410729,20000000
20312421932,5000000
20313422738,6000000
20401428229,5000000
20402429838,7000000
20403430235,9000000
20404431425,7000000
20404431434,6000000
20404431435,10000000
20404431441,20000000
20407433034,15000000
20407433426,7000000
20407433434,15000000
20503442734,10000000
20510447541,13000000
20511448726,4000000
20511448729,5000000
20602452029,3500000
20604453627,3000000
20607454841,2000000
20607455241,8000000
20608455634,6000000
20608456027,5000000
20615460036,5000000
20617461627,3000000
20617461638,3000000
20617461641,3500000
20627463231,10000000
20627463241,5000000
20705465726,5000000
20705465735,3500000
20705465738,2000000
20706466128,6500000
20707466929,10000000
20707466941,10000000
20708468133,2500000
20708468138,4500000
20711470129,3000000
20712470926,15000000
20713471332,10000000
20715472538,7000000
20717475336,2000000
20724474929,10000000
20724474935,10000000
20727476128,12000000
20729476929,8500000
20801477541,7000000
20801477935,4000000
20803479133,4000000
20804479932,14000000
20804479938,13000000
20823489926,10000000
20916495436,12000000
20916495438,13000000
20916496629,9000000
20917497426,5000000
20917497432,7000000
20919498626,4000000
20920499032,500000
20920499035,500000
20932501832,4000000
21008507434,8000000
21008507829,5000000
21008507838,15000000
21014511035,6000000
21024515832,100000
21110523129,6000000
21204530441,5000000
21206532327,3000000
21206532341,3000000
21209533729,5000000
21304539526,7000000
21304539538,10000000
21304539541,6000000
21308543926,3000000
21402546733,2500000
21406550738,4000000
21407551535,6500000
21408553138,15000000
21409553532,4000000
21409553535,3000000
21501554429,4000000
21501554435,4000000
21503556829,4000000
21506559232,500000
21605568738,3000000
21701573435,10000000
21701573826,15000000
21701573838,1000000
21701573841,10000000
21701574235,7000000
21701574241,10000000
21701574626,6500000
21701574632,8000000
21701574635,7000000
21701574641,3500000
21702575832,3500000
21704578629,3000000
21706580632,2700000
21707581426,2500000
21801582832,8000000
21801582833,7000000
21802583241,10000000
21804586430,15000000
21804586828,4000000
21806587628,20000000
21806588029,10000000
21808589335,5000000
21809589730,10000000
21809589735,12000000
21810590925,2000000
22001601038,3000000
22003603829,4000000
22003603832,8000000
22003603838,5000000
22006606229,3000000
22007607425,2500000
22007607441,2500000
22105613726,8000000
22105613735,12000000
22105614132,15000000
22105614529,10000000
22106615738,10000000
22301631630,25000000
22301631635,15000000
22303632530,20000000
22303632541,10000000
22303632925,12500000
22303632931,3000000
22303632936,20000000
22303633325,15000000
22303633329,10000000
22303633331,10000000
22303633341,7000000
22306633725,6000000
22306633741,1000000
22306634129,8000000
22309634933,15000000
22312636538,15000000
22312636541,5000000
22313636935,10000000
22313637333,5000000
22314637835,12000000
22316635336,10000000
22316635341,7000000
22317638626,7000000
22317638629,4000000
22317638634,500000
22319639029,10000000
22319639032,13000000
22319639036,10000000
22319639041,4000000
22321639432,7000000
22321639438,11000000
22403641735,2000000
22405644527,5000000
22406645726,3200000
22406645729,3200000
22406645732,3200000
22406645738,1600000
22406645741,3200000
22501648141,10000000
22501651325,2000000
22501651336,2000000
22501652528,3000000
22501654128,7000000
22705667935,7000000
22705667938,7000000
22801677233,5000000
22802678435,5000000
22802678838,7000000
22802679238,5000000
22802679241,4500000
22802679629,8000000
22802679638,8000000
22902690538,4000000
22903691327,1500000
22903691338,2500000
22905693741,3000000
22908696535,2000000
22911699735,10000000
23001700735,20000000
23002702327,4000000
23002702725,5000000
23003706732,2500000
23003706738,9000000
23003706741,5000000
23006708332,10000000
23006708731,20000000
23006708734,30000000
23006708738,15000000
23006709135,5000000
23006709526,20000000
23006709532,9000000
20001385526,8000000
20003386735,8000000
20004387526,3500000
20005388729,9000000
20005388732,9000000
20009393132,15000000
20010394338,15000000
20103398928,15000000
20103398929,10000000
20215412026,11500000
20218412838,15000000
20314423241,5000000
20322426026,5000000
20324426425,2500000
20407433528,11000000
20407433532,2000000
20409435132,5000000
20410435529,7000000
20410435538,10000000
20502441225,15000000
20507445635,10000000
20608456135,1000000
20615459741,10000000
20627463331,2500000
20701473441,2000000
20705465438,3000000
20707466635,4000000
20707467438,13000000
20708467841,7500000
20709468641,3000000
20712471035,7000000
20716473026,2000000
20716473027,2000000
20716473032,3000000
20716473035,2500000
20716473038,3000000
20716473041,2500000
20724475038,7000000
20726471832,15000000
20726471841,7000000
20806482025,8000000
20806482030,1000000
20806482032,12000000
20808482829,8000000
20808482841,7000000
20808483226,5000000
20808483231,5000000
20813485638,4000000
20823490032,8000000
20916495529,10000000
20937502741,2000000
21006515529,8000000
21008507528,7000000
21008507535,25000000
21012509926,15000000
21015511927,15000000
21017511535,7000000
21017511538,10000000
21017511541,6000000
21115526435,20000000
21204530635,2000000
21206532441,2000000
21301535641,10000000
21302536836,5000000
21304539235,12000000
21502555735,6000000
21504557732,8000000
21505558932,3500000
21508560529,3000000
21601564029,16000000
21601564041,14000000
21701572738,3500000
21701573527,10000000
21701573529,12000000
21701573535,12000000
21701573538,7000000
21701573926,15000000
21701573935,10000000
21701573938,13000000
21701574326,10000000
21701574329,5000000
21701574332,23000000
21702576335,2500000
21703577529,4500000
21802583738,20000000
21803585329,7000000
21803585731,10000000
21805587329,6000000
21806587726,15000000
21806587729,15000000
21808589438,8000000
21810590631,20000000
21810590638,20000000
21810590641,10000000
21907597141,12000000
22002601534,5000000
22002601538,3000000
22002601541,5500000
22003602338,6000000
22003603931,10000000
22004605126,10000000
22101609438,15000000
22105614632,10000000
22105614635,15000000
22105614638,20000000
22105615032,10000000
22106615838,15000000
22111619534,5000000
22204623229,15000000
22205624038,6500000
22209628826,5000000
22211630429,5000000
22211630441,7000000
22301631732,10000000
22301631734,3000000
22301631738,10000000
22301631741,15000000
22302632232,10000000
22303632629,6000000
22303632638,20000000
22303633034,25000000
22303633038,10000000
22306633827,5000000
22309634628,5000000
22309635027,6000000
22310635832,50000000
22313637032,4500000
22313637034,6000000
22313637038,25000000
22317638326,10000000
22319638726,15000000
22319638732,7000000
22319639125,3000000
22321639526,2500000
22403642231,2000000
22404643035,5500000
22501649038,800000
22501649041,5000000
22501650628,10000000
22501650633,10000000
22501650635,18000000
22501650638,15000000
22501651429,4800000
22501651433,7000000
22501652227,10000000
22501652238,7000000
22701665129,10000000
22703666338,7000000
22707670429,10000000
22708671235,5000000
22802678526,3000000
22802678926,6000000
22802678931,9000000
22802678938,8000000
22802679341,2500000
22802679726,4500000
22802679735,2000000
22804681732,4000000
22806685341,2000000
22901689435,13000000
22905694229,4500000
22905694232,4000000
22911699029,5000000
23002702427,10000000
23003705626,3500000
23003705628,9000000
23003705632,5000000
23003705635,5000000
23003705638,5000000
23003705641,6000000
23005707225,10000000
23005707235,12000000
23006708026,16000000
23006708031,15000000
23006709235,20000000
20001384941,2000000
20001385329,6000000
20001385335,3000000
20001385734,16000000
20006389729,5000000
20006389734,3000000
20007391741,2000000
20010394130,6000000
20011394532,5000000
20012395734,1000000
20012396126,9000000
20107401831,10000000
20114405032,20000000
20204407829,20000000
20204407838,20000000
20206409032,37000000
20206409035,8000000
20207409432,15000000
20207409435,16000000
20214411435,35000000
20215411835,56000000
20220413838,26000000
20220413841,20000000
20303417835,8000000
20303417838,7000000
20314423036,4000000
20314423038,30000000
20314423041,4000000
20407433331,5000000
20413437341,10000000
20507445833,20000000
20507445834,7000000
20601451532,5000000
20602451929,4000000
20602451935,4000000
20603452735,8000000
20606454326,3000000
20606454338,8000000
20607455131,5000000
20607455138,2500000
20608455535,7000000
20608455941,3000000
20614459525,18000000
20614459528,17000000
20614459531,18000000
20614459538,17000000
20616460326,5000000
20707467235,25000000
20708467635,4000000
20709468427,11000000
20709468438,12000000
20710468825,5000000
20710468826,8000000
20711470038,6000000
20712470835,5000000
20716473232,4000000
20720474426,10000000
20723475626,10000000
20727476029,14000000
20727476034,15000000
20728476429,15000000
20801477429,9000000
20801477827,8000000
20801477835,9000000
20817487438,8000000
20817487441,30000000
20817487841,10000000
20906492127,4000000
20915494938,10000000
20916495338,15000000
20916495729,10000000
20916495735,15000000
20916496134,20000000
20916496141,1000000
20918497738,15000000
20918497741,5000000
20920499331,4000000
21002504941,15000000
21002505328,13000000
21008507326,10000000
21008507335,12000000
21008507338,10000000
21008507735,15000000
21010508529,8000000
21011509334,27000000
21011509741,8000000
21022514535,15000000
21104519029,1500000
21105519425,4000000
21201528532,3800000
21203529838,7000000
21204530841,5000000
21207532630,3000000
21208533635,5000000
21302536227,8000000
21303538236,15000000
21308544236,10000000
21403547035,15000000
21404548229,10000000
21404548638,3000000
21502555538,5000000
21503556326,10000000
21503556732,6000000
21504557535,15000000
21505558729,7500000
21505558732,8000000
21505558741,7000000
21507560335,11000000
21601563832,16000000
21601564232,13000000
21604567426,7000000
21701573726,12000000
21701573738,25000000
21701574129,10000000
21701574132,10000000
21702575332,7000000
21702575338,5000000
21702575725,12000000
21702576138,5000000
21703576941,5000000
21704578926,3000000
21704578938,2500000
21706580126,7500000
21708581732,5000000
21708581735,6000000
21708581738,7000000
21803585126,3000000
21803585131,5000000
21803585930,10000000
21803585936,5000000
21804586741,8000000
21806587941,20000000
21807588825,25000000
21807588831,10000000
21808589235,5000000
21809590435,7000000
21810590838,20000000
21810590841,20000000
21901591732,9000000
21903593341,5000000
21904594927,4000000
22002601733,10000000
22002601738,8000000
22004604138,10000000
22004604141,10000000
22004604530,2000000
22004604938,17000000
22004604941,20000000
22103612041,10000000
22105614827,25000000
22105614838,38000000
22109618425,2000000
22301631527,15000000
22301631531,25000000
22303632838,15000000
22303633238,40000000
22303633241,25000000
22303633629,25000000
22309634835,7000000
22309634838,25000000
22309634841,20000000
22309635229,8000000
22309635238,10000000
22309635241,30000000
22310635630,20000000
22310635638,10000000
22312636432,10000000
22312636436,25000000
22313636827,8500000
22313637229,25000000
22313637235,5000000
22313637241,15000000
22317638526,15000000
22319638928,10000000
22319638933,10000000
22319638938,17000000
22321639338,10000000
22321639341,13000000
22403641641,9000000
22501649638,200000
22501653625,10000000
22603659930,20000000
22603660332,12000000
22703666534,8000000
22703666538,20000000
22705667738,6000000
22705668630,10000000
22705668641,12000000
22709672626,3500000
22711673841,7000000
22802678335,1000000
22804681926,7500000
22804681928,7500000
22804681932,7500000
22804681934,6500000
22804681938,7500000
22804681941,6500000
22901689238,15000000
22901689626,5000000
23001700232,25000000
23001700625,40000000
23001700632,20000000
23002701834,60000000
23002702227,10000000
23002702241,10000000
23002702638,20000000
23002704235,18000000
23002704627,30000000
23003705430,8000000
23003706634,15000000
23006708238,3000000
23006708638,10000000
23006708641,20000000
23006709029,10000000
23006709036,35000000
23006709835,15000000
20001385229,1000000
20001385630,5000000
20001385636,5000000
20006389629,20000000
20010394026,10000000
20011394835,15000000
20207409338,15000000
20207409732,33000000
20207409735,35000000
20210410938,20000000
20220413733,15000000
20220413741,20000000
20221414529,10000000
20225415726,8000000
20303417329,6000000
20303417332,5000000
20303417335,7000000
20307420135,3000000
20313422531,10000000
20325426930,2000000
20401429238,15000000
20407433626,17000000
20407433629,15000000
20409435238,10000000
20501440138,7000000
20503442925,6000000
20505444634,5000000
20506445127,1000000
20509446941,20000000
20512449738,3000000
20604453427,6000000
20607455035,5000000
20608455841,15000000
20610457041,5000000
20624462238,3000000
20701473528,4000000
20701473535,17000000
20706466329,12800000
20706466335,7000000
20707467126,20000000
20707467131,10000000
20707467138,20000000
20708467935,17000000
20710469538,7000000
20711469938,10000000
20720474338,5000000
20722468741,5000000
20726471929,10000000
20726471938,3000000
20728476729,7500000
20729477138,5000000
20803479731,6000000
20803479738,5000000
20808482932,10000000
20808483335,6000000
20823489727,9000000
20823489732,9000000
20913493625,3000000
20916495230,15000000
20916495626,3000000
20916495638,10000000
20916495641,1500000
20916496032,13000000
20916496041,9000000
20916496425,15000000
20916496426,4500000
20929501229,7500000
21002505238,20000000
21005506432,10000000
21010509232,10000000
21012510438,20000000
21101516529,6500000
21105519332,10000000
21115526541,5000000
21303537734,2000000
21307542930,3000000
21401545735,7000000
21401545738,2000000
21402546541,5500000
21404548529,10000000
21407551726,3000000
21407551741,15000000
21502555438,5000000
21502555441,5000000
21601563728,6500000
21605568538,4000000
21608570934,5000000
21701572825,3500000
21701572835,10000000
21701573241,10000000
21701574026,10000000
21701574035,4000000
21701574041,10000000
21701574435,7000000
21703576835,7000000
21802583831,10000000
21803585841,6000000
21807588230,1800000
21807588238,2000000
21807588241,15000000
21809589932,17000000
21809590341,10000000
21810590734,20000000
21908598431,12000000
22001600427,5000000
22001600829,15000000
22001600841,8500000
22002601625,7000000
22002601630,16000000
22002601641,7500000
22003602841,10000000
